﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Carol Monaghan,Glasgow North West BC,23450,Standard non-London area budget,21507.024,1942.976,141400,Standard non-London area budget,128492.29,12907.71,561.02,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,438.98 covers the spend for 2015-16 and the remaining £561.02, was available to spend in 2016-17, until 7th May 2016.",561.02,0,0,,0,0,150560.33,28491.28,"Standard London area budget, plus an uplift for three dependants for nine months and four dependants for three months",27335.3,1155.98,0,23216.99,0,0,50552.29,201112.62,4443
Caroline Ansell,Eastbourne BC,23450,Standard non-London area budget,22997.71,452.29,141400,Standard non-London area budget,141270.67,129.33,1.13,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,998.87 covers the spend for 2015-16, and the remaining £1.13 was available to spend in 2016-17, until 7th May 2016.",0,1.13,0,,0,0,164268.38,20610,Standard budget for renting a property in the London area,19890.7,719.3,0,4182,0,0,24072.7,188341.08,4512
Caroline Dinenage,Gosport BC,23450,Standard non-London area budget,15034.582,8415.418,141400,Standard non-London area budget,105324.58,36075.42,0,,0,0,0,,0,0,120359.16,24029.12,"Standard London area budget for eleven months, plus an uplift for two dependants for eleven months, plus £690.79 in hotel costs",16312.96,7716.16,0,5822,0,0,22134.96,142494.12,4008
Caroline Flint,Don Valley CC,23450,Standard non-London area budget,16496.09,6953.91,141400,Standard non-London area budget,114475.10,26924.90,0,,0,0,0,,0,0,130971.19,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),4657.52,4192.48,0,6403.5,0,0,11061.02,142032.21,389
Caroline Johnson,Sleaford and North Hykeham CC,7816.68,Standard non-London area budget for four months,2124.74,5691.94,47133.32,Standard non-London area budget for four months,21633.34,25499.98,0,,0,0,0,,0,0,23758.08,4524.32,Hotels,4524.32,0,0,1305.1,0,0,5829.42,29587.50,4592
Caroline Lucas,"Brighton, Pavilion BC",23450,Standard non-London area budget,23205.348,244.652,156256,"Standard non-London area budget, plus an uplift of £14,856.00 for staff absence",139242.23,17013.77,0,,0,0,0,,0,0,162447.58,7020,Hotels,7020,0,0,5683.9,0,0,12703.9,175151.48,3930
Caroline Nokes,Romsey and Southampton North CC,23450,Standard non-London area budget,17935.084,5514.916,142805.58,"Standard non-London area budget, plus an uplift of £1,405.58 for staff absence",113793.38,29012.20,0,,0,0,0,,0,0,131728.46,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",21768.93,1266.07,0,7752.2,0,0,29521.13,161249.59,4048
Caroline Spelman,Meriden CC,23450,Standard non-London area budget,14710.54,8739.46,141400,Standard non-London area budget,126377.05,15022.95,0,,0,0,0,,0,0,141087.59,0,,0,0,0,4029.1,0,0,4029.1,145116.69,312
Carolyn Harris,Swansea East BC,23450,Standard non-London area budget,23252.46562,197.53438,154314.58,"Standard non-London area budget, plus an uplift of £9,187.20  for staff absence, plus an uplift of £3,727.38 agreed following an application to IPSA.",154218.12,96.46,32.73,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,967.27 covers the spend for 2015-16, and the remaining £32.73 was available to spend in 2016-17, until 7th May 2016.",0,32.73,0,,0,0,177470.59,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",20049.17,2985.83,0,7843.32,0,0,27892.49,205363.08,4480
Cat Smith,Lancaster and Fleetwood CC,23450,Standard non-London area budget,20822.478,2627.522,141400,Standard non-London area budget,136225.30,5174.70,5935,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £65.00 covers the spend for 2015-16, and the remaining £5,935.00 was available to spend in 2016-17, until 7th May 2016.",5935,0,0,,0,0,162982.78,0,,0,0,0,8901.3,0,0,8901.3,171884.08,4436
Catherine McKinnell,Newcastle upon Tyne North BC,23450,Standard non-London area budget,13185.176,10264.824,142300.9,"Standard non-London area budget, plus an uplift of £900.90 for staff absence",127468.11,14832.79,0,,0,0,0,,0,0,140653.29,27885,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of three dependants",26351.38,1533.62,0,7104.92,0,0,33456.3,174109.59,4125
Catherine West,Hornsey and Wood Green BC,26100,Standard London area budget,12162.668,13937.332,149883.53,"Standard London area budget, plus an uplift of £1,383.53 for staff absence",147156.33,2727.20,1930.01,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £4,069.99 covers the spend for 2015-2016, and the remaining £1,930.01 was available to spend in 2016-17, until 7th May 2016.",1930.01,0,0,,0,0,161249.01,0,,0,0,0,192.1,0,437.19,629.29,161878.30,4523
Charles Walker,Broxbourne BC,26100,Standard London area budget,11770.152,14329.848,148500,Standard London area budget,142106.80,6393.20,0,,0,0,0,,0,0,153876.95,0,,0,0,0,464,0,25.08,489.08,154366.03,1493
Charlie Elphicke,Dover CC,23450,Standard non-London area budget,23275.95,174.05,157935.7,"Standard non-London area budget, plus an uplift of £16,535.70 for staff absence",154563.12,3372.58,0,,0,0,0,,0,0,177839.07,0,,0,0,0,4994.2,0,0,4994.2,182833.27,3971
Charlotte Leslie,Bristol North West BC,23450,Standard non-London area budget,23268.86,181.14,141400,Standard non-London area budget,140712.40,687.60,0,,0,0,0,,0,0,163981.26,20610,Standard budget for renting a property in the London area,20580,30,0,3934.05,0,0,24514.05,188495.31,3933
Cheryl Gillan,Chesham and Amersham CC,23450,Standard non-London area budget,21899.172,1550.828,141400,Standard non-London area budget,140760.05,639.95,0,,0,0,0,,0,0,162659.22,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),5517.81,3332.19,0,2088.35,0,183,7789.16,170448.38,18
Chinyelu Onwurah,Newcastle upon Tyne Central BC,23450,Standard non-London area budget,19332.66,4117.34,141947.68,"Standard non-London area budget, plus an uplift of £547.68 for staff absence",137509.61,4438.07,0,,0,0,0,,0,0,156842.27,11360,Standard budget for renting a property in constituency band D,11090.67,269.33,0,15419.3,0,0,26509.97,183352.24,4124
Chloe Smith,Norwich North BC,23450,Standard non-London area budget,18840.68,4609.32,141400,Standard non-London area budget,131429.46,9970.54,0,,0,0,0,,0,0,150270.14,4950.33,"Standard budget for renting a property in constituency Band D for five months, plus £216.98 in hotel costs",4950.33,0,0,3916.63,0,397.18,9264.14,159534.28,1609
Chris Bryant,Rhondda CC,23450,Standard non-London area budget,18522.202,4927.798,149940,"Standard non-London area budget, plus an an uplift of £8,540.00 for staff redundancy",142720.09,7219.91,0,,0,0,0,,0,0,161242.29,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),8734.78,115.22,0,12174.36,0,0,20909.14,182151.43,1446
Chris Davies,Brecon and Radnorshire CC,23450,Standard non-London area budget,22629.778,820.222,141400,Standard non-London area budget,135624.19,5775.81,14.03,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,985.97 covers the spend for 2015-16, and the remaining £14.03 was available to spend in 2016-17, until 7th May 2016.",0,14.03,0,,0,0,158253.97,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",25220.04,239.96,0,10163.16,0,0,35383.2,193637.17,4376
Chris Evans,Islwyn CC,23450,Standard non-London area budget,11484.21,11965.79,141400,Standard non-London area budget,116252.45,25147.55,0,,0,0,0,,0,0,127736.66,20910,Standard budget for renting in the London area + £300.00 in hotels,19836.44,1073.56,0,6520.8,0,0,26357.24,154093.90,4040
Chris Grayling,Epsom and Ewell BC,26100,Standard London area budget,12445.52,13654.48,148500,Standard London area budget,137182.30,11317.70,0,,0,0,0,,0,0,149627.82,0,,0,0,0,203.4,0,0,203.4,149831.22,1413
Chris Green,Bolton West CC,23450,Standard non-London area budget,16105.524,7344.476,141400,Standard non-London area budget,125683.16,15716.84,1310.41,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £4,698.59 covers the spend for 2015-16, and the remaining £1,310.41 was available to spend in 2016-17, until 7th May 2016.",760.34,550.07,0,,0,0,142549.02,15875,Hotels,15875,0,0,9621.9,0,0,25496.9,168045.92,4398
Chris Heaton-Harris,Daventry CC,23450,Standard non-London area budget,9751.228,13698.772,141400,Standard non-London area budget,125053.40,16346.60,0,,0,0,0,,0,0,134804.63,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",20020.59,3014.41,0,6905.8,0,0,26926.39,161731.02,3977
Chris Law,Dundee West BC,23450,Standard non-London area budget,18985.40438,4464.59562,141400,Standard non-London area budget,139747.77,1652.23,0.56,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,999.44 covers the spend for 2015-16, and the remaining £0.56 was available to spend in 2016-17, until 7th May 2016.",0,0.56,0,,0,0,158733.17,20610,Standard budget for renting a property in the London area,20610,0,0,32026.8,0,0,52636.8,211369.97,4403
Chris Matheson,City of Chester CC,23450,Standard non-London area budget,20626.452,2823.548,141400,Standard non-London area budget,139376.21,2023.79,2.04,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,997.96 covers the spend for 2015-16, and the remaining £2.04 was available to spend in 2016-17, until 7th May 2016.",0,2.04,0,,0,0,160002.66,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),824.34,8025.66,0,7788.93,0,0,8613.27,168615.93,4408
Chris Philp,Croydon South BC,26100,Standard London area budget,3750.766,22349.234,148500,Standard London area budget,132026.39,16473.61,6000,Standard budget,0,6000,0,,0,0,135777.16,0,,0,0,0,0,0,0,0,135777.16,4503
Chris Pincher,Tamworth CC,23450,Standard non-London area budget,16780.76,6669.24,145172.36,"Standard non-London area budget, plus an an uplift of £3,772.36 for staff absence",110246.74,34925.62,0,,0,0,0,,0,0,127027.50,21105,"Standard London area budget for six months, plus £10,800.00 in hotel costs",16010.96,5094.04,0,6086.78,0,0,22097.74,149125.24,4075
Chris Skidmore,Kingswood BC,23450,Standard non-London area budget,21046.568,2403.432,147679.73,"Standard non-London area budget, plus an an uplift of £6,279.73 for staff absence",124431.79,23247.94,0,,0,0,0,,0,0,145478.36,21442.22,"Standard London area budget for seven months, plus an uplift for one dependant for six months and two dependants for one month, and £7,803.05 in hotel costs",20965.26,476.96,0,5225.45,0,0,26190.71,171669.07,4021
Chris Stephens,Glasgow South West BC,28945.97,"Standard non-London area budget, plus an uplift of £5,495.97 agreed following an application to IPSA",28785.97,160,147250.41,"Standard non-London area budget, plus an an uplift of £5,850.41 for staff absence",141683.80,5566.61,751.71,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,248.29 covers the spend for 2015-16, and the remaining £751.71 was available to spend in 2016-17, until 7th May 2016.",751.71,0,0,,0,0,171221.48,20610,Standard budget for renting a property in the London area,20466.79,143.21,0,27542.22,0,0,48009.01,219230.49,4463
Chris White,Warwick and Leamington BC,23450,Standard non-London area budget,18200.8,5249.2,143013.76,"Standard non-London area budget, plus an an uplift of £1,613.76 for staff redundancy",135561.91,7451.85,0,,0,0,0,,0,0,153762.71,20610,Standard budget for renting a property in the London area,19294.3,1315.7,0,1920.65,0,0,21214.95,174977.66,4114
Christina Rees,Neath CC,23450,Standard non-London area budget,20608.788,2841.212,141400,Standard non-London area budget,130161.58,11238.42,417.22,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,582.78 covers the spend for 2015-16, and the remaining £417.22 was available to spend in 2016-17, until 7th May 2016.",3.7,413.52,0,,0,0,150774.07,18450,Hotels,18450,0,0,8840.56,0,0,27290.56,178064.63,4525
Christopher Chope,Christchurch CC,23450,Standard non-London area budget,22325.944,1124.056,141400,Standard non-London area budget,93210.16,48189.84,0,,0,0,0,,0,0,115536.10,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),8164.66,685.34,0,7778.15,0,216,16158.81,131694.91,242
Christopher Elmore,Ogmore CC ,21495.87,Standard non-London area budget for eleven months,20374.054,1121.816,129617,Standard non-London area budget for eleven months,128392.47,1224.53,5993.02,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,993.02 covers the spend for this year, and the remaining £6.98 will be available to spend in 2017-18.",5993.02,0,0,,0,0,154759.54,17175,Standard budget for renting a property in the London area for ten months,15119,2056,0,12960.66,0,0,28079.66,182839.20,4572
Christopher Leslie,Nottingham East BC,23450,Standard non-London area budget,16977.67,6472.33,141400,Standard non-London area budget,136680.03,4719.97,0,,0,0,0,,0,0,153657.70,11360,Standard budget for renting a property in constituency band D,10238.72,1121.28,0,5372.81,0,0,15611.53,169269.23,422
Chuka Umunna,Streatham BC,26100,Standard London area budget,21312.02,4787.98,157687.4,"Standard London area budget, plus an uplift of £9,187.40 for staff absence",151254.42,6432.98,0,,0,0,0,,0,0,172566.44,0,,0,0,0,0,0,0,0,172566.44,4128
Claire Perry,Devizes CC,23450,Standard non-London area budget,21568.47,1881.53,141400,Standard non-London area budget,130735.35,10664.65,0,,0,0,0,,0,0,152303.82,26066.25,"Standard London area budget, plus an uplift for three dependants for nine months",25902.14,164.11,0,9088.71,0,80,35070.85,187374.67,3974
Clive Betts,Sheffield South East BC,23450,Standard non-London area budget,20450.932,2999.068,141400,Standard non-London area budget,137533.49,3866.51,0,,0,0,0,,0,0,157984.42,20610,Standard budget for renting a property in the London area,20604.58,5.42,0,8744.45,0,0,29349.03,187333.45,394
Clive Efford,Eltham BC,26100,Standard London area budget,19974.42,6125.58,154608.64,"Standard London area budget, plus an uplift of £5,057.44 for staff absence, plus a contingency uplift of £1,051.20 ",154607.73,0.91,0,,0,0,0,,0,0,174582.15,0,,0,0,0,360,0,0,360,174942.15,165
Clive Lewis,Norwich South BC,23450,Standard non-London area budget,22181.31,1268.69,141400,Standard non-London area budget,134256.94,7143.06,9.48,"The full budget amount of £6,000 covers one year from the date of the MP's election. The £5,990.52 covers the spend for 2015-16, and the remaining £9.48 was available to spend in 2016-17, until 7th May 2016.",0,9.48,0,,0,0,156438.25,20610,Standard budget for renting a property in the London area,20328.51,281.49,0,4025.5,0,0,24354.01,180792.26,4500
